# Apogee (Up to date)
# 761 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.727,124.156,124.156,125.624,125.829,-21.283,21.428,4.942,5.561e-4,4.942,89.994,7.172,2.489,28.61,-80.6,0.307,4.552e-6,-2.773,0.003,85.571,89.991,2951.958,653.8,1.047,0.004,9.792,94.26,72.995,2.444,0,0,34.38,0.601,0.364,0.099,0.138,0.601,0.081,0.2,3.376e-4,0,0,0,0,-2.307e-4,3.234,90,14.193,998.689,0.001,339.9,0.371,1.394e7,8.7,59.447,0.05,0.008,0.016
1.777,130.411,130.411,124.566,124.765,-21.056,21.228,5.297,6.136e-4,5.297,89.993,7.041,2.7,28.61,-80.6,0.359,4.697e-6,0.21,5.252e-4,85.637,89.991,2951.958,653.8,1.047,0.004,9.792,94.242,72.995,2.442,0,0,33.755,0.6,0.365,0.098,0.138,0.601,0.096,0.234,1.169e-4,0,0,0,0,1.348e-6,3.25,90,14.152,997.955,0.001,339.875,0.368,1.382e7,8.7,59.447,0.05,0.008,0.016
1.827,136.613,136.613,123.518,123.711,-20.885,20.994,5.646,6.74e-4,5.646,89.993,6.915,2.137,28.61,-80.6,0.253,3.553e-6,3.005,-0.002,85.552,89.991,2951.958,653.8,1.047,0.004,9.792,94.272,72.995,2.446,0,0,33.132,0.6,0.365,0.098,0.137,0.6,0.067,0.163,4.74e-4,0,0,0,0,2.802e-4,3.241,90,14.112,997.228,0.001,339.851,0.365,1.369e7,8.7,59.447,0.05,0.008,0.016
1.877,142.763,142.763,122.477,122.667,-20.751,20.785,5.989,7.371e-4,5.989,89.993,6.833,1.192,28.61,-80.6,0.059,3.679e-6,4.293,-0.003,85.363,89.992,2951.958,653.8,1.047,0.004,9.792,94.329,72.995,2.452,0,0,32.523,0.599,0.365,0.097,0.137,0.599,0.016,0.038,-4.385e-4,0,0,0,0,5.817e-4,3.228,90,14.072,996.506,0.001,339.827,0.362,1.357e7,8.7,59.447,0.05,0.008,0.016
1.927,148.861,148.861,121.442,121.632,-20.62,20.623,6.33,8.017e-4,6.33,89.993,6.795,0.364,28.61,-80.6,0.119,3.729e-6,-4.017,-9.451e-4,85.15,89.994,2951.958,653.8,1.047,0.004,9.792,94.309,72.995,2.45,0,0,31.935,0.599,0.365,0.097,0.137,0.599,0.031,0.077,3.564e-4,0,0,0,0,-5.179e-4,3.256,90,14.032,995.791,0.001,339.803,0.359,1.345e7,8.7,59.447,0.05,0.008,0.016
1.977,154.907,154.907,120.415,120.606,-20.476,20.477,6.669,8.655e-4,6.669,89.993,6.792,0.2,28.61,-80.6,0.244,3.035e-6,-2.5,-3.829e-4,84.983,89.998,2951.958,653.8,1.047,0.004,9.792,94.268,72.995,2.445,0,0,31.361,0.598,0.365,0.097,0.136,0.599,0.065,0.158,4.375e-4,0,0,0,0,-2.041e-4,3.262,90,13.993,995.082,0.001,339.779,0.356,1.333e7,8.7,59.447,0.05,0.008,0.015
2.027,160.902,160.902,119.396,119.589,-20.286,20.286,7.009,9.258e-4,7.009,89.992,6.806,0.2,28.61,-80.6,0.248,3.161e-6,-0.392,-7.613e-4,84.911,89.999,2951.958,653.8,1.047,0.004,9.792,94.265,72.995,2.445,0,0,30.796,0.598,0.365,0.096,0.136,0.598,0.066,0.16,1.405e-4,0,0,0,0,-5.109e-6,3.307,90,13.954,994.379,0.001,339.755,0.353,1.321e7,8.7,59.447,0.05,0.008,0.015
2.077,166.847,166.847,118.387,118.582,-20.07,20.07,7.35,9.817e-4,7.35,89.992,6.807,0.086,28.61,-80.6,0.185,2.921e-6,1.243,0.001,84.934,89.999,2951.958,653.8,1.047,0.004,9.792,94.283,72.995,2.447,0,0,30.238,0.598,0.366,0.096,0.136,0.598,0.049,0.119,-1.74e-4,0,0,0,0,5.213e-5,3.304,90,13.915,993.682,0.001,339.732,0.35,1.31e7,8.7,59.447,0.05,0.008,0.015
2.127,172.741,172.741,117.389,117.585,-19.847,19.853,7.69,0.001,7.69,89.992,6.794,0.484,28.61,-80.6,0.091,2.605e-6,2.356,0.006,85.027,89.995,2951.958,653.8,1.047,0.004,9.792,94.31,72.995,2.45,0,0,29.69,0.597,0.366,0.096,0.136,0.597,0.024,0.059,2.518e-4,0,0,0,0,1.907e-4,3.233,90,13.877,992.99,0.001,339.708,0.347,1.298e7,8.7,59.447,0.05,0.009,0.015
2.177,178.586,178.586,116.402,116.598,-19.609,19.643,8.029,0.001,8.029,89.992,6.755,1.155,28.61,-80.6,0.07,2.611e-6,-2.512,0.004,85.154,89.991,2951.958,653.8,1.047,0.004,9.792,94.314,72.995,2.45,0,0,29.159,0.597,0.366,0.095,0.135,0.597,0.019,0.046,2.851e-4,0,0,0,0,-2.204e-4,3.259,90,13.839,992.305,0.001,339.685,0.344,1.287e7,8.7,59.447,0.05,0.009,0.015
2.227,184.382,184.382,115.428,115.621,-19.392,19.463,8.365,0.001,8.365,89.992,6.682,1.665,28.61,-80.6,0.198,2.271e-6,-1.413,7.49e-4,85.255,89.989,2951.958,653.8,1.047,0.004,9.792,94.273,72.995,2.446,0,0,28.642,0.596,0.366,0.095,0.135,0.596,0.052,0.128,4.455e-4,0,0,0,0,-7.089e-5,3.3,90,13.802,991.625,0.001,339.663,0.341,1.275e7,8.7,59.447,0.05,0.009,0.015
2.277,190.129,190.129,114.463,114.652,-19.212,19.291,8.697,0.001,8.697,89.992,6.595,1.745,28.61,-80.6,0.225,2.037e-6,0.187,-0.001,85.287,89.988,2951.958,653.8,1.047,0.004,9.792,94.263,72.995,2.445,0,0,28.132,0.596,0.366,0.095,0.135,0.596,0.059,0.146,1.43e-5,0,0,0,0,1.262e-6,3.295,90,13.764,990.951,0.001,339.64,0.338,1.264e7,8.7,59.447,0.05,0.009,0.015
2.327,195.828,195.828,113.506,113.693,-19.06,19.119,9.024,0.001,9.024,89.992,6.512,1.507,28.61,-80.6,0.173,2.174e-6,1.663,-4.04e-4,85.239,89.988,2951.958,653.8,1.047,0.004,9.792,94.277,72.995,2.446,0,0,27.628,0.595,0.366,0.094,0.135,0.596,0.046,0.112,-2.994e-4,0,0,0,0,1.016e-4,3.287,90,13.727,990.283,0.001,339.618,0.335,1.253e7,8.7,59.447,0.05,0.009,0.015
2.377,201.48,201.48,112.556,112.741,-18.937,18.961,9.348,0.001,9.348,89.992,6.449,0.938,28.61,-80.6,0.036,2.049e-6,2.487,-0.003,85.131,89.991,2951.958,653.8,1.047,0.004,9.792,94.318,72.995,2.451,0,0,27.13,0.595,0.367,0.094,0.134,0.595,0.009,0.023,1.013e-4,0,0,0,0,2.31e-4,3.21,90,13.69,989.62,0.001,339.595,0.333,1.242e7,8.7,59.447,0.05,0.009,0.014
2.427,207.084,207.084,111.612,111.796,-18.819,18.823,9.67,0.001,9.67,89.992,6.418,0.407,28.61,-80.6,0.098,1.936e-6,-2.19,-0.001,85.01,89.993,2951.958,653.8,1.047,0.004,9.792,94.297,72.995,2.448,0,0,26.645,0.595,0.367,0.094,0.134,0.595,0.026,0.064,4.44e-4,0,0,0,0,-1.821e-4,3.134,90,13.654,988.963,0.001,339.573,0.33,1.231e7,8.7,59.447,0.05,0.009,0.014
2.477,212.641,212.641,110.675,110.86,-18.677,18.678,9.99,0.001,9.99,89.992,6.404,0.195,28.61,-80.6,0.154,2.283e-6,-1.279,-0.002,84.922,89.996,2951.958,653.8,1.047,0.004,9.792,94.278,72.995,2.446,0,0,26.172,0.594,0.367,0.094,0.134,0.594,0.041,0.099,3.503e-4,0,0,0,0,-6.316e-5,3.13,90,13.618,988.311,0.001,339.551,0.327,1.22e7,8.7,59.447,0.05,0.009,0.014
2.527,218.151,218.151,109.745,109.931,-18.523,18.523,10.31,0.002,10.31,89.991,6.395,0.158,28.61,-80.6,0.164,2.01e-6,-0.215,-0.001,84.885,89.998,2951.958,653.8,1.047,0.004,9.792,94.273,72.995,2.446,0,0,25.707,0.594,0.367,0.093,0.134,0.594,0.043,0.105,-3.918e-4,0,0,0,0,-1.807e-6,3.112,90,13.582,987.664,0.001,339.53,0.324,1.209e7,8.7,59.447,0.05,0.01,0.014
2.577,223.616,223.616,108.823,109.01,-18.343,18.348,10.63,0.002,10.63,89.991,6.384,0.432,28.61,-80.6,0.091,2.437e-6,0.74,-0.002,84.9,89.998,2951.958,653.8,1.047,0.004,9.791,94.294,72.995,2.448,0,0,25.252,0.594,0.367,0.093,0.133,0.594,0.024,0.059,1.925e-4,0,0,0,0,2.187e-5,3.155,90,13.546,987.024,0.001,339.508,0.322,1.199e7,8.7,59.447,0.05,0.01,0.014
2.627,229.034,229.034,107.91,108.097,-18.15,18.173,10.948,0.002,10.948,89.991,6.35,0.911,28.61,-80.6,0.042,2.395e-6,-0.897,-0.01,84.944,89.996,2951.958,653.8,1.047,0.004,9.791,94.307,72.995,2.45,0,0,24.809,0.593,0.367,0.093,0.133,0.593,0.011,0.027,1.984e-5,0,0,0,0,-3.268e-5,3.277,90,13.511,986.388,0.001,339.487,0.319,1.188e7,8.7,59.447,0.05,0.01,0.014
2.677,234.407,234.407,107.007,107.192,-17.983,18.018,11.264,0.002,11.264,89.991,6.296,1.121,28.61,-80.6,0.105,2.631e-6,-0.32,-0.006,84.976,89.993,2951.958,653.8,1.047,0.004,9.791,94.286,72.995,2.447,0,0,24.371,0.593,0.367,0.092,0.133,0.593,0.028,0.068,1.788e-4,0,0,0,0,-4.219e-6,3.309,90,13.476,985.758,0.001,339.466,0.316,1.178e7,8.7,59.447,0.05,0.01,0.014
2.727,239.735,239.735,106.112,106.295,-17.846,17.874,11.578,0.002,11.578,89.991,6.242,0.991,28.61,-80.6,0.075,2.584e-6,0.296,-0.003,84.976,89.991,2951.958,653.8,1.047,0.004,9.791,94.294,72.995,2.448,0,0,23.936,0.593,0.368,0.092,0.133,0.593,0.02,0.048,-3.788e-4,0,0,0,0,3.673e-6,3.226,90,13.442,985.133,0.001,339.445,0.314,1.168e7,8.7,59.447,0.05,0.01,0.014
2.777,245.018,245.018,105.223,105.405,-17.708,17.732,11.889,0.002,11.889,89.991,6.196,0.921,28.61,-80.6,0.059,2.567e-6,0.621,-0.004,84.953,89.99,2951.958,653.8,1.047,0.004,9.791,94.298,72.995,2.449,0,0,23.512,0.592,0.368,0.092,0.133,0.592,0.015,0.037,-4.455e-4,0,0,0,0,1.645e-5,3.206,90,13.407,984.513,0.001,339.424,0.311,1.157e7,8.7,59.447,0.05,0.01,0.014
2.827,250.257,250.257,104.341,104.522,-17.567,17.591,12.197,0.002,12.197,89.991,6.15,0.922,28.61,-80.6,0.062,2.615e-6,1.007,-0.005,84.912,89.989,2951.958,653.8,1.047,0.004,9.791,94.295,72.995,2.448,0,0,23.098,0.592,0.368,0.092,0.132,0.592,0.016,0.04,2.307e-5,0,0,0,0,4.405e-5,3.254,90,13.373,983.899,0.001,339.403,0.309,1.147e7,8.7,59.447,0.05,0.01,0.013
2.877,255.452,255.452,103.466,103.646,-17.437,17.457,12.504,0.002,12.504,89.991,6.105,0.824,28.61,-80.6,0.036,2.568e-6,1.314,-0.013,84.853,89.988,2951.958,653.8,1.047,0.004,9.791,94.302,72.995,2.449,0,0,22.691,0.592,0.368,0.091,0.132,0.592,0.009,0.023,4.158e-4,0,0,0,0,7.628e-5,3.278,90,13.34,983.29,0.001,339.383,0.306,1.137e7,8.7,59.447,0.05,0.01,0.013
2.927,260.604,260.604,102.597,102.776,-17.324,17.333,12.808,0.002,12.808,89.991,6.069,0.558,28.61,-80.6,0.042,2.558e-6,-1.362,-0.009,84.785,89.987,2951.958,653.8,1.047,0.004,9.791,94.298,72.995,2.449,0,0,22.288,0.591,0.368,0.091,0.132,0.591,0.011,0.027,-1.099e-4,0,0,0,0,-8.332e-5,3.22,90,13.306,982.686,0.001,339.362,0.304,1.127e7,8.7,59.447,0.05,0.01,0.013
2.977,265.712,265.712,101.734,101.913,-17.204,17.208,13.111,0.002,13.111,89.991,6.048,0.41,28.61,-80.6,0.087,2.58e-6,-0.898,-0.005,84.727,89.987,2951.958,653.8,1.047,0.004,9.791,94.283,72.995,2.447,0,0,21.893,0.591,0.368,0.091,0.132,0.591,0.023,0.056,-5.153e-5,0,0,0,0,-3.68e-5,3.186,90,13.273,982.086,0.001,339.342,0.301,1.117e7,8.7,59.447,0.05,0.011,0.013
3.027,270.777,270.777,100.877,101.057,-17.069,17.075,13.413,0.002,13.413,89.991,6.026,0.453,28.61,-80.6,0.073,2.593e-6,-0.454,-0.006,84.694,89.988,2951.958,653.8,1.047,0.004,9.791,94.286,72.995,2.447,0,0,21.508,0.591,0.368,0.091,0.132,0.591,0.019,0.046,-3.422e-4,0,0,0,0,-9.575e-6,3.214,90,13.24,981.492,0.001,339.322,0.299,1.108e7,8.7,59.447,0.05,0.011,0.013
3.077,275.8,275.8,100.027,100.207,-16.952,16.955,13.713,0.002,13.713,89.99,6.004,0.31,28.61,-80.6,0.115,2.788e-6,-0.042,-0.004,84.68,89.99,2951.958,653.8,1.047,0.004,9.791,94.272,72.995,2.446,0,0,21.126,0.59,0.369,0.09,0.131,0.59,0.03,0.074,2.486e-4,0,0,0,0,-8.185e-8,3.107,90,13.207,980.903,0.001,339.303,0.296,1.098e7,8.7,59.447,0.05,0.011,0.013
3.127,280.78,280.78,99.182,99.363,-16.83,16.832,14.013,0.002,14.013,89.99,5.993,0.24,28.61,-80.6,0.135,2.768e-6,0.736,-0.004,84.697,89.992,2951.958,653.8,1.047,0.004,9.791,94.264,72.995,2.445,0,0,20.749,0.59,0.369,0.09,0.131,0.59,0.036,0.088,8.206e-5,0,0,0,0,2.6e-5,2.976,90,13.175,980.319,0.001,339.283,0.294,1.088e7,8.7,59.447,0.05,0.011,0.013
3.177,285.718,285.718,98.344,98.525,-16.681,16.688,14.313,0.002,14.313,89.99,5.976,0.5,28.61,-80.6,0.047,2.702e-6,1.286,-0.005,84.75,89.993,2951.958,653.8,1.047,0.004,9.791,94.29,72.995,2.448,0,0,20.382,0.59,0.369,0.09,0.131,0.59,0.012,0.03,2.253e-4,0,0,0,0,8.078e-5,2.979,90,13.143,979.74,0.001,339.263,0.291,1.078e7,8.7,59.447,0.05,0.011,0.013
3.227,290.614,290.614,97.514,97.695,-16.527,16.549,14.611,0.003,14.611,89.99,5.942,0.854,28.61,-80.6,0.076,2.655e-6,-1.207,-0.006,84.815,89.991,2951.958,653.8,1.047,0.004,9.791,94.28,72.995,2.447,0,0,20.025,0.59,0.369,0.09,0.131,0.59,0.02,0.049,1.2e-4,0,0,0,0,-7.242e-5,3.037,90,13.111,979.166,0.001,339.244,0.289,1.069e7,8.7,59.447,0.05,0.011,0.013
3.277,295.47,295.47,96.691,96.87,-16.388,16.424,14.907,0.003,14.907,89.99,5.893,1.078,28.61,-80.6,0.158,2.712e-6,-0.567,-0.006,84.861,89.988,2951.958,653.8,1.047,0.004,9.791,94.253,72.995,2.443,0,0,19.675,0.589,0.369,0.09,0.131,0.589,0.042,0.101,8.56e-5,0,0,0,0,-1.625e-5,3.072,90,13.079,978.596,0.001,339.225,0.286,1.06e7,8.7,59.447,0.05,0.011,0.012
3.327,300.284,300.284,95.875,96.052,-16.267,16.305,15.2,0.003,15.2,89.99,5.837,1.119,28.61,-80.6,0.179,2.445e-6,0.313,-0.005,84.868,89.985,2951.958,653.8,1.047,0.004,9.791,94.245,72.995,2.443,0,0,19.328,0.589,0.369,0.089,0.13,0.589,0.047,0.115,-3.565e-4,0,0,0,0,5.035e-6,3.076,90,13.048,978.032,0.001,339.206,0.284,1.05e7,8.7,59.447,0.05,0.011,0.012
3.377,305.057,305.057,95.064,95.24,-16.155,16.19,15.49,0.003,15.49,89.99,5.783,1.068,28.61,-80.6,0.166,2.281e-6,1.163,-0.003,84.83,89.984,2951.958,653.8,1.047,0.004,9.791,94.248,72.995,2.443,0,0,18.988,0.589,0.369,0.089,0.13,0.589,0.044,0.107,-9.877e-5,0,0,0,0,7.071e-5,3.096,90,13.017,977.472,0.001,339.187,0.281,1.041e7,8.7,59.447,0.05,0.011,0.012
3.427,309.79,309.79,94.259,94.433,-16.049,16.079,15.778,0.003,15.778,89.99,5.731,0.981,28.61,-80.6,0.139,2.353e-6,1.908,-0.001,84.753,89.985,2951.958,653.8,1.047,0.004,9.791,94.255,72.995,2.444,0,0,18.654,0.589,0.369,0.089,0.13,0.589,0.037,0.089,4.847e-4,0,0,0,0,1.935e-4,3.156,90,12.986,976.917,0.001,339.169,0.279,1.032e7,8.7,59.447,0.05,0.011,0.012
3.477,314.483,314.483,93.459,93.632,-15.957,15.975,16.064,0.003,16.064,89.99,5.686,0.753,28.61,-80.6,0.059,2.298e-6,2.434,-0.005,84.643,89.986,2951.958,653.8,1.047,0.004,9.791,94.279,72.995,2.446,0,0,18.324,0.588,0.37,0.089,0.13,0.588,0.015,0.037,-2.427e-4,0,0,0,0,3.205e-4,3.174,90,12.956,976.366,0.001,339.15,0.277,1.023e7,8.7,59.447,0.05,0.012,0.012
3.527,319.136,319.136,92.663,92.836,-15.883,15.887,16.347,0.003,16.347,89.989,5.658,0.36,28.61,-80.6,0.087,2.259e-6,-2.404,-0.004,84.519,89.988,2951.958,653.8,1.047,0.004,9.791,94.269,72.995,2.445,0,0,17.997,0.588,0.37,0.089,0.13,0.588,0.023,0.056,3.13e-4,0,0,0,0,-3.179e-4,3.092,90,12.926,975.821,0.001,339.132,0.274,1.014e7,8.7,59.447,0.05,0.012,0.012
3.577,323.749,323.749,91.871,92.044,-15.802,15.802,16.63,0.003,16.63,89.989,5.649,0.081,28.61,-80.6,0.193,2.269e-6,-1.689,-7.707e-4,84.415,89.99,2951.958,653.8,1.047,0.004,9.791,94.235,72.995,2.441,0,0,17.678,0.588,0.37,0.088,0.13,0.588,0.051,0.124,-1.681e-5,0,0,0,0,-1.597e-4,3.024,90,12.896,975.28,0.001,339.114,0.272,1.005e7,8.7,59.447,0.05,0.012,0.012
3.627,328.323,328.323,91.083,91.258,-15.71,15.71,16.912,0.003,16.912,89.989,5.647,0.061,28.61,-80.6,0.248,2.24e-6,-0.702,-7.431e-4,84.354,89.991,2951.958,653.8,1.047,0.004,9.791,94.217,72.995,2.439,0,0,17.363,0.588,0.37,0.088,0.129,0.588,0.065,0.16,-1.556e-4,0,0,0,0,-2.805e-5,2.959,90,12.866,974.743,0.001,339.096,0.27,9.957e6,8.7,59.447,0.05,0.012,0.012
3.677,332.858,332.858,90.3,90.477,-15.601,15.601,17.194,0.003,17.194,89.989,5.652,0.032,28.61,-80.6,0.238,1.986e-6,0.455,6.347e-4,84.348,89.991,2951.958,653.8,1.047,0.004,9.791,94.219,72.995,2.44,0,0,17.053,0.588,0.37,0.088,0.129,0.588,0.063,0.153,-3.43e-5,0,0,0,0,1.201e-5,2.906,90,12.836,974.211,0.001,339.078,0.268,9.868e6,8.7,59.447,0.05,0.012,0.012
3.727,337.353,337.353,89.523,89.701,-15.477,15.478,17.477,0.003,17.477,89.989,5.648,0.169,28.61,-80.6,0.157,2.372e-6,1.329,8.892e-4,84.394,89.99,2951.958,653.8,1.047,0.004,9.791,94.243,72.995,2.442,0,0,16.748,0.587,0.37,0.088,0.129,0.587,0.041,0.1,-1.164e-4,0,0,0,0,1.041e-4,2.891,90,12.807,973.684,0.001,339.06,0.265,9.78e6,8.7,59.447,0.05,0.012,0.011
3.777,341.81,341.81,88.752,88.931,-15.35,15.356,17.759,0.003,17.759,89.989,5.634,0.423,28.61,-80.6,0.05,2.456e-6,1.788,-0.001,84.474,89.989,2951.958,653.8,1.047,0.004,9.791,94.274,72.995,2.446,0,0,16.448,0.587,0.37,0.088,0.129,0.587,0.013,0.032,4.365e-5,0,0,0,0,1.917e-4,2.873,90,12.778,973.161,0.001,339.043,0.263,9.693e6,8.7,59.447,0.05,0.012,0.011
3.827,346.229,346.229,87.988,88.166,-15.221,15.239,18.04,0.004,18.04,89.989,5.606,0.728,28.61,-80.6,0.082,2.468e-6,-1.742,-0.002,84.565,89.988,2951.958,653.8,1.047,0.004,9.791,94.264,72.995,2.445,0,0,16.156,0.587,0.371,0.088,0.129,0.587,0.021,0.053,-3.037e-4,0,0,0,0,-1.85e-4,2.893,90,12.75,972.643,0.001,339.025,0.261,9.607e6,8.7,59.447,0.05,0.012,0.011
3.877,350.609,350.609,87.23,87.407,-15.095,15.131,18.319,0.004,18.319,89.989,5.561,1.054,28.61,-80.6,0.225,2.367e-6,-1.113,-0.002,84.639,89.987,2951.958,653.8,1.047,0.004,9.791,94.218,72.995,2.44,0,0,15.873,0.587,0.371,0.087,0.129,0.587,0.059,0.145,-1.495e-5,0,0,0,0,-7.688e-5,2.971,90,12.721,972.129,0.001,339.008,0.259,9.522e6,8.7,59.447,0.05,0.012,0.011
3.927,354.952,354.952,86.478,86.653,-14.986,15.034,18.596,0.004,18.596,89.988,5.503,1.198,28.61,-80.6,0.294,2.371e-6,0.021,-0.002,84.667,89.985,2951.958,653.8,1.047,0.004,9.791,94.196,72.995,2.437,0,0,15.593,0.587,0.371,0.087,0.129,0.587,0.078,0.19,2.159e-4,0,0,0,0,2.865e-8,3.018,90,12.693,971.62,0.001,338.991,0.256,9.437e6,8.7,59.447,0.05,0.013,0.011
3.977,359.257,359.257,85.731,85.904,-14.893,14.939,18.87,0.004,18.87,89.988,5.444,1.183,28.61,-80.6,0.296,2.477e-6,1.2,-0.003,84.636,89.984,2951.958,653.8,1.047,0.004,9.791,94.195,72.995,2.437,0,0,15.315,0.586,0.371,0.087,0.128,0.586,0.078,0.19,-4.54e-4,0,0,0,0,9.245e-5,3.052,90,12.665,971.115,0.001,338.974,0.254,9.353e6,8.7,59.447,0.05,0.013,0.011
4.027,363.525,363.525,84.989,85.159,-14.804,14.847,19.14,0.004,19.14,89.988,5.386,1.13,28.61,-80.6,0.278,2.481e-6,2.337,-0.004,84.547,89.984,2951.958,653.8,1.047,0.004,9.791,94.199,72.995,2.437,0,0,15.043,0.586,0.371,0.087,0.128,0.586,0.073,0.178,-4.2e-4,0,0,0,0,3.567e-4,3.143,90,12.637,970.615,0.001,338.957,0.252,9.27e6,8.7,59.447,0.05,0.013,0.011
4.077,367.756,367.756,84.251,84.419,-14.735,14.761,19.408,0.004,19.408,89.988,5.334,0.873,28.61,-80.6,0.167,2.35e-6,3.279,-0.004,84.405,89.984,2951.958,653.8,1.047,0.004,9.791,94.232,72.995,2.441,0,0,14.772,0.586,0.371,0.087,0.128,0.586,0.044,0.107,-3.882e-4,0,0,0,0,7.148e-4,3.168,90,12.61,970.118,0.001,338.94,0.25,9.187e6,8.7,59.447,0.05,0.013,0.011
4.127,371.95,371.95,83.515,83.683,-14.676,14.686,19.674,0.004,19.674,89.988,5.299,0.551,28.61,-80.6,0.021,2.282e-6,3.596,-0.017,84.231,89.985,2951.958,653.8,1.047,0.004,9.791,94.276,72.995,2.446,0,0,14.505,0.586,0.371,0.087,0.128,0.586,0.006,0.013,-4.994e-4,0,0,0,0,8.747e-4,3.169,90,12.582,969.626,0.001,338.924,0.248,9.104e6,8.7,59.447,0.05,0.013,0.011
4.177,376.108,376.108,82.783,82.951,-14.612,14.615,19.939,0.004,19.939,89.988,5.278,0.32,28.61,-80.6,0.089,2.238e-6,-3.461,-1.52e-4,84.053,89.987,2951.958,653.8,1.047,0.004,9.791,94.254,72.995,2.444,0,0,14.246,0.586,0.371,0.086,0.128,0.586,0.023,0.058,4.197e-4,0,0,0,0,-8.243e-4,3.216,90,12.555,969.139,0.001,338.907,0.246,9.022e6,8.7,59.447,0.05,0.013,0.011
4.227,380.229,380.229,82.054,82.223,-14.548,14.549,20.202,0.004,20.202,89.988,5.267,0.105,28.61,-80.6,0.194,2.277e-6,-2.951,0.001,83.891,89.989,2951.958,653.8,1.047,0.004,9.791,94.221,72.995,2.44,0,0,13.992,0.586,0.372,0.086,0.128,0.586,0.051,0.125,-3.465e-5,0,0,0,0,-6.098e-4,3.235,90,12.529,968.656,0.001,338.891,0.243,8.941e6,8.7,59.447,0.05,0.013,0.011
4.277,384.313,384.313,81.328,81.499,-14.478,14.478,20.465,0.004,20.465,89.988,5.266,0.026,28.61,-80.6,0.26,2.371e-6,-2.098,0.002,83.764,89.99,2951.958,653.8,1.047,0.004,9.791,94.2,72.995,2.437,0,0,13.741,0.585,0.372,0.086,0.128,0.586,0.069,0.167,3.647e-4,0,0,0,0,-3.137e-4,3.248,90,12.502,968.177,0.001,338.875,0.241,8.86e6,8.7,59.447,0.05,0.013,0.01
4.327,388.361,388.361,80.607,80.778,-14.395,14.395,20.729,0.005,20.729,89.987,5.267,0.029,28.61,-80.6,0.265,2.14e-6,-1.147,0.002,83.683,89.99,2951.958,653.8,1.047,0.004,9.791,94.197,72.995,2.437,0,0,13.493,0.585,0.372,0.086,0.127,0.585,0.07,0.171,-2.288e-4,0,0,0,0,-9.547e-5,3.278,90,12.476,967.702,0.001,338.859,0.239,8.78e6,8.7,59.447,0.05,0.014,0.01
4.377,392.374,392.374,79.889,80.062,-14.31,14.31,20.992,0.005,20.992,89.987,5.268,0.016,28.61,-80.6,0.26,1.992e-6,-0.255,0.003,83.648,89.989,2951.958,653.8,1.047,0.004,9.791,94.198,72.995,2.437,0,0,13.247,0.585,0.372,0.086,0.127,0.585,0.069,0.167,-1.144e-4,0,0,0,0,-4.806e-6,3.258,90,12.45,967.231,0.001,338.843,0.237,8.699e6,8.7,59.447,0.05,0.014,0.01
4.427,396.35,396.35,79.176,79.351,-14.215,14.215,21.256,0.005,21.256,89.987,5.267,0.098,28.61,-80.6,0.203,2.029e-6,0.592,0.004,83.657,89.988,2951.958,653.8,1.047,0.004,9.791,94.214,72.995,2.439,0,0,13.005,0.585,0.372,0.086,0.127,0.585,0.053,0.13,3.901e-4,0,0,0,0,2.636e-5,3.25,90,12.424,966.765,0.001,338.828,0.235,8.62e6,8.7,59.447,0.05,0.014,0.01
4.477,400.291,400.291,78.468,78.643,-14.117,14.119,21.519,0.005,21.519,89.987,5.258,0.24,28.61,-80.6,0.127,2.074e-6,1.107,0.004,83.701,89.986,2951.958,653.8,1.047,0.004,9.791,94.237,72.995,2.442,0,0,12.766,0.585,0.372,0.086,0.127,0.585,0.033,0.081,-6.478e-5,0,0,0,0,9.376e-5,3.229,90,12.398,966.303,0.001,338.812,0.233,8.54e6,8.7,59.447,0.05,0.014,0.01
